timestamp,visitorid,event,itemid,transactionid,datetime
1442488378263,196336,view,315453,,2015-09-17 11:12:58.263
1442475212385,404053,view,407988,,2015-09-17 07:33:32.385
1442527522728,1000301,view,425539,,2015-09-17 22:05:22.728
1442537639255,994181,view,359590,,2015-09-18 00:53:59.255
1442524359198,1352596,view,315545,,2015-09-17 21:12:39.198
1442487041404,933540,view,307306,,2015-09-17 10:50:41.404
1442487237515,933540,view,231243,,2015-09-17 10:53:57.515
1442521257064,665732,view,438017,,2015-09-17 20:20:57.064
1442518004637,788270,view,97661,,2015-09-17 19:26:44.637
1442519408301,916614,view,276245,,2015-09-17 19:50:08.301
1442539013281,781380,view,106786,,2015-09-18 01:16:53.281
1442530746949,1304917,view,269766,,2015-09-17 22:59:06.949
1442536346927,501258,view,277328,,2015-09-18 00:32:26.927
1442529122805,391599,view,303704,,2015-09-17 22:32:02.805
1442500380168,972477,view,283858,,2015-09-17 14:33:00.168
1442504189120,972477,view,283858,,2015-09-17 15:36:29.120
1442533598547,453482,view,83110,,2015-09-17 23:46:38.547
1442501817035,336002,view,37889,,2015-09-17 14:56:57.035
1442530681781,1304917,view,221245,,2015-09-17 22:58:01.781
1442530612283,1304917,view,373384,,2015-09-17 22:56:52.283
1442500213678,972477,view,244205,,2015-09-17 14:30:13.678
1442531994726,536559,view,190515,,2015-09-17 23:19:54.726
1442503893891,1326958,view,388439,,2015-09-17 15:31:33.891
1442504266818,972477,view,222268,,2015-09-17 15:37:46.818
1430624890365,49168,view,225257,,2015-05-03 03:48:10.365
1430631582406,845425,view,452313,,2015-05-03 05:39:42.406
1430626556775,118521,view,346384,,2015-05-03 04:15:56.775
1430624530502,1219316,view,188698,,2015-05-03 03:42:10.502
1430622120563,683727,view,422926,,2015-05-03 03:02:00.563
1430631962543,90241,view,95953,,2015-05-03 05:46:02.543
1430676989328,842018,view,89775,,2015-05-03 18:16:29.328
1430713371504,243836,view,451136,,2015-05-04 04:22:51.504
1430706270345,946489,view,269264,,2015-05-04 02:24:30.345
1430681792571,683727,view,422926,,2015-05-03 19:36:32.571
1430691988790,1294810,view,278966,,2015-05-03 22:26:28.790
1430701258031,362635,view,242085,,2015-05-04 01:00:58.031
1430713002510,1278791,view,111663,,2015-05-04 04:16:42.510
1430701018107,813908,view,109786,,2015-05-04 00:56:58.107
1430686221701,670803,view,326568,,2015-05-03 20:50:21.701
1430666034919,121489,view,222771,,2015-05-03 15:13:54.919
1430718275510,835159,view,125029,,2015-05-04 05:44:35.510
1430706227632,946489,view,196541,,2015-05-04 02:23:47.632
1430713173347,742154,view,294267,,2015-05-04 04:19:33.347
1430638841631,380856,view,359564,,2015-05-03 07:40:41.631
1430652002196,291964,view,309056,,2015-05-03 11:20:02.196
1430688512699,75805,view,379481,,2015-05-03 21:28:32.699
1430677567657,68391,view,203248,,2015-05-03 18:26:07.657
1430693860947,781234,view,424515,,2015-05-03 22:57:40.947
1430702138457,813908,view,109786,,2015-05-04 01:15:38.457
1430678452254,232695,view,187990,,2015-05-03 18:40:52.254
1430688386970,1378199,view,203248,,2015-05-03 21:26:26.970
1430665588388,331134,view,374799,,2015-05-03 15:06:28.388
1430707899447,986050,view,244841,,2015-05-04 02:51:39.447
1430718174071,835159,view,125029,,2015-05-04 05:42:54.071
1430678823176,1275554,view,330624,,2015-05-03 18:47:03.176
1430711035280,986050,view,244841,,2015-05-04 03:43:55.280
1430651870243,291964,view,448215,,2015-05-03 11:17:50.243
1430663443588,587847,view,200794,,2015-05-03 14:30:43.588
1430712424540,742154,view,294267,,2015-05-04 04:07:04.540
1430711967691,564198,view,208392,,2015-05-04 03:59:27.691
1430700679551,362635,view,466008,,2015-05-04 00:51:19.551
1430699519608,531897,view,3193,,2015-05-04 00:31:59.608
1430669245294,458729,view,369767,,2015-05-03 16:07:25.294
1430693818499,781234,view,100296,,2015-05-03 22:56:58.499
1430773343601,263516,view,422992,,2015-05-04 21:02:23.601
1430784875480,950718,view,32581,,2015-05-05 00:14:35.480
1430780416514,474633,view,238548,,2015-05-04 23:00:16.514
1430796117242,1401688,view,464779,,2015-05-05 03:21:57.242
1430751526050,467658,view,99433,,2015-05-04 14:58:46.050
1430794556657,262374,view,261899,,2015-05-05 02:55:56.657
1430722696484,243412,view,441408,,2015-05-04 06:58:16.484
1430769120317,457058,view,441734,,2015-05-04 19:52:00.317
1430788769162,1364384,view,97762,,2015-05-05 01:19:29.162
1430775669625,717386,view,220028,,2015-05-04 21:41:09.625
1430773926428,292623,view,374981,,2015-05-04 21:12:06.428
1430749536631,841799,view,156781,,2015-05-04 14:25:36.631
1430794452276,1001498,view,209896,,2015-05-05 02:54:12.276
1430780834610,1387824,view,172327,,2015-05-04 23:07:14.610
1430766558450,687713,view,175179,,2015-05-04 19:09:18.450
1430767331390,468006,view,133940,,2015-05-04 19:22:11.390
1430797069580,814180,view,81185,,2015-05-05 03:37:49.580
1430798320949,1038755,view,410482,,2015-05-05 03:58:40.949
1430797057173,118521,view,346384,,2015-05-05 03:37:37.173
1430799945724,122599,view,45059,,2015-05-05 04:25:45.724
1430758302725,1073042,view,460188,,2015-05-04 16:51:42.725
1430775139343,479257,view,302372,,2015-05-04 21:32:19.343
1430771368807,863904,view,182419,,2015-05-04 20:29:28.807
1430783628660,661907,view,292128,,2015-05-04 23:53:48.660
1430751956590,467658,view,99433,,2015-05-04 15:05:56.590
1430776859969,877941,view,286528,,2015-05-04 22:00:59.969
1430776911810,16581,view,113010,,2015-05-04 22:01:51.810
1430796411977,1401688,view,310175,,2015-05-05 03:26:51.977
1430797521929,118521,view,346384,,2015-05-05 03:45:21.929
1430796136865,1401688,view,359622,,2015-05-05 03:22:16.865
1430788660037,1364384,view,352127,,2015-05-05 01:17:40.037
1430759497829,92512,view,395041,,2015-05-04 17:11:37.829
1430771934891,1043576,view,440917,,2015-05-04 20:38:54.891
1430778724321,1196267,view,355306,,2015-05-04 22:32:04.321
1430766845498,1229122,view,174231,,2015-05-04 19:14:05.498
1430766873758,1229122,view,372982,,2015-05-04 19:14:33.758
1430795166324,512477,view,313276,,2015-05-05 03:06:06.324
1430765454342,947848,view,260415,,2015-05-04 18:50:54.342
1430797278107,118521,view,409490,,2015-05-05 03:41:18.107
1430798376261,1038755,view,286558,,2015-05-05 03:59:36.261
1430796034143,1401688,view,352410,,2015-05-05 03:20:34.143
1430800002326,122599,view,288359,,2015-05-05 04:26:42.326
1430800418872,626540,view,350758,,2015-05-05 04:33:38.872
1430758311584,1073042,view,234255,,2015-05-04 16:51:51.584
1430760255692,1289640,view,215503,,2015-05-04 17:24:15.692
1430773873913,292623,view,365448,,2015-05-04 21:11:13.913
1430783020144,937250,view,366119,,2015-05-04 23:43:40.144
1430794670483,262374,view,444323,,2015-05-05 02:57:50.483
1430800985526,588962,view,253088,,2015-05-05 04:43:05.526
1430776368133,588671,view,289261,,2015-05-04 21:52:48.133
1430776502933,775347,view,358834,,2015-05-04 21:55:02.933
1430778593397,521937,view,18537,,2015-05-04 22:29:53.397
1430761648543,1217757,view,190534,,2015-05-04 17:47:28.543
1430797191991,118521,view,346384,,2015-05-05 03:39:51.991
1430790109169,535979,view,70445,,2015-05-05 01:41:49.169
1430787746665,732564,view,344527,,2015-05-05 01:02:26.665
1430759564320,92512,view,265273,,2015-05-04 17:12:44.320
1430788227394,1364384,view,430610,,2015-05-05 01:10:27.394
1430782685675,511793,view,439262,,2015-05-04 23:38:05.675
1430773407354,1352145,view,237422,,2015-05-04 21:03:27.354
1430773856071,292623,view,365448,,2015-05-04 21:10:56.071
1430780380065,474633,view,158588,,2015-05-04 22:59:40.065
1430741539287,344949,view,48704,,2015-05-04 12:12:19.287
1430743979542,1355976,view,106786,,2015-05-04 12:52:59.542
1430753778156,1303857,view,261940,,2015-05-04 15:36:18.156
1430797134917,118521,addtocart,346384,,2015-05-05 03:38:54.917
1430794523153,1001498,view,95592,,2015-05-05 02:55:23.153
1430758297723,1073042,view,234255,,2015-05-04 16:51:37.723
1430759481588,92512,view,288078,,2015-05-04 17:11:21.588
1430759395939,92512,view,260384,,2015-05-04 17:09:55.939
1430758311114,1073042,view,355994,,2015-05-04 16:51:51.114
1430863495346,567868,view,60281,,2015-05-05 22:04:55.346
1430867233634,530469,view,411766,,2015-05-05 23:07:13.634
1430857420012,844790,view,183438,,2015-05-05 20:23:40.012
1430862571425,376361,view,97694,,2015-05-05 21:49:31.425
1430872670877,323807,view,263513,,2015-05-06 00:37:50.877
1430820463687,554424,view,161453,,2015-05-05 10:07:43.687
1430831783141,906092,transaction,89977,14841.0,2015-05-05 13:16:23.141
1430886749941,118521,view,367152,,2015-05-06 04:32:29.941
1430887161048,1043576,view,440917,,2015-05-06 04:39:21.048
1430877367566,468006,view,2035,,2015-05-06 01:56:07.566
1430885709523,705592,view,115584,,2015-05-06 04:15:09.523
1430886278965,475226,view,188698,,2015-05-06 04:24:38.965
1430872653231,323807,view,216046,,2015-05-06 00:37:33.231
1430875701693,526468,view,459835,,2015-05-06 01:28:21.693
1430872722995,323807,view,120336,,2015-05-06 00:38:42.995
1430852425963,776187,view,179094,,2015-05-05 19:00:25.963
1430820534230,554424,transaction,161453,9670.0,2015-05-05 10:08:54.230
1430819942453,554424,view,161453,,2015-05-05 09:59:02.453
1430808265817,1084979,view,247474,,2015-05-05 06:44:25.817
1430809612330,210682,view,97006,,2015-05-05 07:06:52.330
1430869403381,642340,view,381080,,2015-05-05 23:43:23.381
1430887185648,1043576,addtocart,440917,,2015-05-06 04:39:45.648
1430886593111,118521,view,234007,,2015-05-06 04:29:53.111
1430881936690,1120485,view,91727,,2015-05-06 03:12:16.690
1430856367584,409656,view,326754,,2015-05-05 20:06:07.584
1430866733004,291122,view,404864,,2015-05-05 22:58:53.004
1430875588962,526468,view,459835,,2015-05-06 01:26:28.962
1430830886548,906092,view,89977,,2015-05-05 13:01:26.548
1430831501138,906092,addtocart,89977,,2015-05-05 13:11:41.138
1430888616120,475226,view,188698,,2015-05-06 05:03:36.120
1430886882772,1043576,view,440917,,2015-05-06 04:34:42.772
1430886798616,118521,view,133989,,2015-05-06 04:33:18.616
1430886954320,118521,view,133989,,2015-05-06 04:35:54.320
1430882696627,365903,view,45075,,2015-05-06 03:24:56.627
1430839970030,92512,view,449023,,2015-05-05 15:32:50.030
1430886737951,118521,addtocart,367152,,2015-05-06 04:32:17.951
1430886849882,118521,view,133989,,2015-05-06 04:34:09.882
1430864254892,291122,view,406473,,2015-05-05 22:17:34.892
1430884892820,7010,view,285822,,2015-05-06 04:01:32.820
1430850543740,1298923,view,277986,,2015-05-05 18:29:03.740
1430831490623,906092,view,89977,,2015-05-05 13:11:30.623
1430846242342,578659,view,165050,,2015-05-05 17:17:22.342
1430840659182,475226,view,188698,,2015-05-05 15:44:19.182
1430840542335,475226,view,457231,,2015-05-05 15:42:22.335
1430856325358,162871,view,119489,,2015-05-05 20:05:25.358
1430863619247,567868,view,60281,,2015-05-05 22:06:59.247
1430851577961,1211453,view,216799,,2015-05-05 18:46:17.961
1430839243045,475226,view,188698,,2015-05-05 15:20:43.045
1430839223278,475226,addtocart,188698,,2015-05-05 15:20:23.278
1430837813264,755701,view,38488,,2015-05-05 14:56:53.264
1430861706235,1060205,view,105413,,2015-05-05 21:35:06.235
1430858569327,666322,view,354151,,2015-05-05 20:42:49.327
1430888433631,533114,view,284156,,2015-05-06 05:00:33.631
1430886790753,118521,addtocart,133989,,2015-05-06 04:33:10.753
1430877578147,459502,view,149597,,2015-05-06 01:59:38.147
1430848285383,285017,view,39250,,2015-05-05 17:51:25.383
1430844707318,996400,view,76617,,2015-05-05 16:51:47.318
1430887501877,1043576,transaction,440917,11679.0,2015-05-06 04:45:01.877
1430858639989,1023536,view,248437,,2015-05-05 20:43:59.989
1430858557162,666322,view,45330,,2015-05-05 20:42:37.162
1430875736800,679101,view,386930,,2015-05-06 01:28:56.800
1430820466413,554424,addtocart,161453,,2015-05-05 10:07:46.413
1430838409444,160374,view,17812,,2015-05-05 15:06:49.444
1430841896058,534055,view,452517,,2015-05-05 16:04:56.058
1430841119449,325893,view,392074,,2015-05-05 15:51:59.449
1430844253199,677130,view,448591,,2015-05-05 16:44:13.199
1430871826103,1016791,view,70512,,2015-05-06 00:23:46.103
1430967405607,1145219,view,89737,,2015-05-07 02:56:45.607
1430959980202,173491,view,78645,,2015-05-07 00:53:00.202
1430956040184,1337950,view,256693,,2015-05-06 23:47:20.184
1430973324281,443459,view,432760,,2015-05-07 04:35:24.281
1430894089483,859446,view,196525,,2015-05-06 06:34:49.483
1430893648976,1147381,view,390492,,2015-05-06 06:27:28.976
1430894387764,859446,view,433009,,2015-05-06 06:39:47.764
1430922251792,1241254,view,200527,,2015-05-06 14:24:11.792
1430945615219,604730,view,68892,,2015-05-06 20:53:35.219
1430951830807,884537,view,152913,,2015-05-06 22:37:10.807
1430952701658,94307,view,453487,,2015-05-06 22:51:41.658
1430961535607,1052871,view,54502,,2015-05-07 01:18:55.607
1430963621072,1322385,addtocart,372188,,2015-05-07 01:53:41.072
1430967198295,336557,view,90240,,2015-05-07 02:53:18.295
1430931000752,296650,view,373985,,2015-05-06 16:50:00.752
1430977131365,965246,view,446211,,2015-05-07 05:38:51.365
1430916022340,574077,view,139296,,2015-05-06 12:40:22.340
1430892295930,949911,view,31633,,2015-05-06 06:04:55.930
1430916375884,512477,view,313276,,2015-05-06 12:46:15.884
1430894399676,859446,view,196525,,2015-05-06 06:39:59.676
1430894345104,859446,view,24110,,2015-05-06 06:39:05.104
1430946041498,452531,view,43968,,2015-05-06 21:00:41.498
1430943226593,108039,view,54149,,2015-05-06 20:13:46.593
1430939161564,614247,view,47765,,2015-05-06 19:06:01.564
1430955325216,331183,view,54502,,2015-05-06 23:35:25.216
1430953765701,829120,view,162872,,2015-05-06 23:09:25.701
1430965413630,7010,view,285822,,2015-05-07 02:23:33.630
1430967591867,521503,view,41427,,2015-05-07 02:59:51.867
1430951059184,34137,view,101410,,2015-05-06 22:24:19.184
1430947896824,296650,view,373985,,2015-05-06 21:31:36.824
1430965391404,875661,view,204484,,2015-05-07 02:23:11.404
1430936943227,1182645,view,340488,,2015-05-06 18:29:03.227
1430922116288,1073042,view,394840,,2015-05-06 14:21:56.288
1430918474856,1228756,view,192963,,2015-05-06 13:21:14.856
1430918377948,1228756,view,192963,,2015-05-06 13:19:37.948
1430974849388,1105729,view,29037,,2015-05-07 05:00:49.388
1430971067827,954684,view,415023,,2015-05-07 03:57:47.827
1430972101185,269045,view,335738,,2015-05-07 04:15:01.185
1430944699523,604730,view,27802,,2015-05-06 20:38:19.523
1430945543715,604730,view,277543,,2015-05-06 20:52:23.715
1430955187994,1403334,view,1527,,2015-05-06 23:33:07.994
1430925925776,742154,view,307755,,2015-05-06 15:25:25.776
1430926023984,742154,view,155319,,2015-05-06 15:27:03.984
1430926104069,742154,view,155319,,2015-05-06 15:28:24.069
1430940466971,75530,view,194044,,2015-05-06 19:27:46.971
1430947795302,614421,view,124540,,2015-05-06 21:29:55.302
1430957740115,1034621,view,251202,,2015-05-07 00:15:40.115
1430962331539,1322385,view,372188,,2015-05-07 01:32:11.539
1430965512757,717809,view,452626,,2015-05-07 02:25:12.757
1430934252164,972024,view,146185,,2015-05-06 17:44:12.164
1430912660170,154775,view,67439,,2015-05-06 11:44:20.170
1430896945478,708149,view,327280,,2015-05-06 07:22:25.478
1430974822295,1105729,view,384052,,2015-05-07 05:00:22.295
1430939440187,346607,view,165040,,2015-05-06 19:10:40.187
1430926625384,742154,view,130865,,2015-05-06 15:37:05.384
1430944056416,604730,view,190229,,2015-05-06 20:27:36.416
1430944412143,653135,view,416325,,2015-05-06 20:33:32.143
1430944962158,604730,view,168950,,2015-05-06 20:42:42.158
1430969790902,786624,view,448806,,2015-05-07 03:36:30.902
1430948928872,1319673,view,394792,,2015-05-06 21:48:48.872
1430948704430,1319673,view,394792,,2015-05-06 21:45:04.430
1430918429619,1228756,view,91727,,2015-05-06 13:20:29.619
1430973971656,825128,view,220356,,2015-05-07 04:46:11.656
1430946499460,107982,view,312728,,2015-05-06 21:08:19.460
1430953592286,829120,view,176082,,2015-05-06 23:06:32.286
1430927629757,139687,view,397509,,2015-05-06 15:53:49.757
1430927565823,139687,view,255790,,2015-05-06 15:52:45.823
1430942542227,275860,view,40363,,2015-05-06 20:02:22.227
1430977187926,965246,view,446211,,2015-05-07 05:39:47.926
1430951464570,852216,view,29080,,2015-05-06 22:31:04.570
1430948853232,1319673,view,394792,,2015-05-06 21:47:33.232
1430947255537,296650,view,373985,,2015-05-06 21:20:55.537
1430965688876,699455,view,224677,,2015-05-07 02:28:08.876
1430961048296,151676,view,39216,,2015-05-07 01:10:48.296
1430959772658,382566,view,420773,,2015-05-07 00:49:32.658
1430938740105,892754,view,334886,,2015-05-06 18:59:00.105
1430938553882,955886,view,77969,,2015-05-06 18:55:53.882
1430974928789,1105729,view,384052,,2015-05-07 05:02:08.789
1430975672751,266101,view,460560,,2015-05-07 05:14:32.751
1430953550572,829120,view,321153,,2015-05-06 23:05:50.572
1430931188556,79831,view,463599,,2015-05-06 16:53:08.556
1430926112516,1214064,view,448162,,2015-05-06 15:28:32.516
1430926036431,742154,view,307755,,2015-05-06 15:27:16.431
1430926361545,954684,view,156152,,2015-05-06 15:32:41.545
1430942506466,275860,view,67929,,2015-05-06 20:01:46.466
1431054230543,592277,view,251191,,2015-05-08 03:03:50.543
1431058181045,886220,view,428556,,2015-05-08 04:09:41.045
1431054244385,1322717,view,413152,,2015-05-08 03:04:04.385
1431036374665,749581,view,19194,,2015-05-07 22:06:14.665
1431037500433,1199598,view,277762,,2015-05-07 22:25:00.433
1431034875462,947848,view,378637,,2015-05-07 21:41:15.462
1431036712579,595339,view,326305,,2015-05-07 22:11:52.579
1431018210917,921671,view,148770,,2015-05-07 17:03:30.917
1431032186968,1224307,view,297701,,2015-05-07 20:56:26.968
1431030225073,390557,view,4015,,2015-05-07 20:23:45.073
1431045980796,934785,view,90132,,2015-05-08 00:46:20.796
1431047481251,349159,view,102306,,2015-05-08 01:11:21.251
1431022000592,840483,view,158820,,2015-05-07 18:06:40.592
1430983927896,197845,view,217052,,2015-05-07 07:32:07.896
1430983935321,197845,view,217052,,2015-05-07 07:32:15.321
1431016454707,485612,view,305905,,2015-05-07 16:34:14.707
1431028026613,828283,addtocart,8681,,2015-05-07 19:47:06.613
1431027864994,828283,view,109583,,2015-05-07 19:44:24.994
1431025811917,507913,view,463967,,2015-05-07 19:10:11.917
1431029860853,828283,view,234857,,2015-05-07 20:17:40.853
1431028011490,828283,view,109583,,2015-05-07 19:46:51.490
1431038552319,595339,view,452748,,2015-05-07 22:42:32.319
1431043271415,409525,view,170663,,2015-05-08 00:01:11.415
1431038876029,595339,view,360639,,2015-05-07 22:47:56.029
1431040863950,595339,view,426737,,2015-05-07 23:21:03.950
1431040878202,595339,view,426737,,2015-05-07 23:21:18.202
1431063024365,144263,view,321806,,2015-05-08 05:30:24.365
1431037312159,595339,view,350719,,2015-05-07 22:21:52.159
1431038042266,595339,view,326305,,2015-05-07 22:34:02.266
1431036418802,749581,view,19194,,2015-05-07 22:06:58.802
1431017332341,873181,view,5206,,2015-05-07 16:48:52.341
1431044326255,595339,view,100004,,2015-05-08 00:18:46.255
1431047470102,349159,addtocart,159380,,2015-05-08 01:11:10.102
1430979873132,296841,view,81536,,2015-05-07 06:24:33.132
1430981212191,412785,view,38516,,2015-05-07 06:46:52.191
1431027996375,828283,view,257035,,2015-05-07 19:46:36.375
1431027680412,1106377,view,164207,,2015-05-07 19:41:20.412
1431023330558,1154305,view,445749,,2015-05-07 18:28:50.558
1431023026653,169573,view,129413,,2015-05-07 18:23:46.653
1431022469458,1214064,view,370758,,2015-05-07 18:14:29.458
1431021971013,840483,view,77230,,2015-05-07 18:06:11.013
1431040410892,23176,view,465621,,2015-05-07 23:13:30.892
1431040635297,23176,view,437177,,2015-05-07 23:17:15.297
1431041388583,595339,view,426737,,2015-05-07 23:29:48.583
1431040388010,595339,view,460462,,2015-05-07 23:13:08.010
1431038113357,595339,view,350719,,2015-05-07 22:35:13.357
1431034721498,200438,view,6323,,2015-05-07 21:38:41.498
1431036725243,595339,view,350719,,2015-05-07 22:12:05.243
1431021148105,75970,view,404518,,2015-05-07 17:52:28.105
1431058537509,886220,view,232172,,2015-05-08 04:15:37.509
1431058381028,1213870,view,399298,,2015-05-08 04:13:01.028
1431023026655,269309,view,6266,,2015-05-07 18:23:46.655
1430983866266,197845,view,232062,,2015-05-07 07:31:06.266
1430983666863,197845,view,49576,,2015-05-07 07:27:46.863
1431004026027,620631,view,143418,,2015-05-07 13:07:06.027
1430980667028,954684,view,272144,,2015-05-07 06:37:47.028
1431014692948,73167,view,59117,,2015-05-07 16:04:52.948
1431028475386,1132886,view,329408,,2015-05-07 19:54:35.386
1431027320126,243942,view,215795,,2015-05-07 19:35:20.126
1431029671460,828283,view,234857,,2015-05-07 20:14:31.460
1431026822493,553334,view,454818,,2015-05-07 19:27:02.493
1431026545639,237005,view,195787,,2015-05-07 19:22:25.639
1431040408860,23176,view,437177,,2015-05-07 23:13:28.860
1431041267037,595339,view,387549,,2015-05-07 23:27:47.037
1431038709370,595339,view,302342,,2015-05-07 22:45:09.370
1431039251935,754532,view,381914,,2015-05-07 22:54:11.935
1431051697246,463164,view,376919,,2015-05-08 02:21:37.246
1431056128063,1238731,view,401892,,2015-05-08 03:35:28.063
1431054212686,898622,view,169353,,2015-05-08 03:03:32.686
1431036602019,595339,view,447661,,2015-05-07 22:10:02.019
1431035544375,954684,view,34269,,2015-05-07 21:52:24.375
1431044393594,595339,view,165348,,2015-05-08 00:19:53.594
1430983972283,197845,view,165302,,2015-05-07 07:32:52.283
1431032051930,1224307,view,358148,,2015-05-07 20:54:11.930
1431032060056,1207175,view,146242,,2015-05-07 20:54:20.056
1431025054632,257811,view,360549,,2015-05-07 18:57:34.632
1431017393272,30177,view,263754,,2015-05-07 16:49:53.272
1431012575083,1025672,view,427725,,2015-05-07 15:29:35.083
1431027951826,828283,view,109583,,2015-05-07 19:45:51.826
1431029793521,828283,view,395435,,2015-05-07 20:16:33.521
1431029889167,828283,view,234857,,2015-05-07 20:18:09.167
1431028546729,828283,view,231400,,2015-05-07 19:55:46.729
1431041276475,595339,view,460462,,2015-05-07 23:27:56.475
1431040810417,595339,view,143423,,2015-05-07 23:20:10.417
1431026894662,553334,view,234255,,2015-05-07 19:28:14.662
1431029505647,253119,view,358051,,2015-05-07 20:11:45.647
1431027922725,828283,view,8681,,2015-05-07 19:45:22.725
1431037937290,595339,view,175859,,2015-05-07 22:32:17.290
1431018244527,921671,view,148770,,2015-05-07 17:04:04.527
1431058205165,886220,view,311932,,2015-05-08 04:10:05.165
1431047479775,349159,view,159380,,2015-05-08 01:11:19.775
1431021830808,840483,view,67434,,2015-05-07 18:03:50.808
1430983476822,197845,view,49576,,2015-05-07 07:24:36.822
1430983682193,197845,view,49576,,2015-05-07 07:28:02.193
1430983768585,197845,view,350006,,2015-05-07 07:29:28.585
1431012654695,620631,view,143418,,2015-05-07 15:30:54.695
1431016702758,485612,view,305905,,2015-05-07 16:38:22.758
1431012549643,1025672,view,142603,,2015-05-07 15:29:09.643
1431041246637,595339,view,329575,,2015-05-07 23:27:26.637
1431052571922,490095,view,439697,,2015-05-08 02:36:11.922
1431062978431,986050,view,175768,,2015-05-08 05:29:38.431
1431058503392,886220,view,232172,,2015-05-08 04:15:03.392
1431057675423,886220,view,428556,,2015-05-08 04:01:15.423
1431038021590,595339,view,350719,,2015-05-07 22:33:41.590
1431018499171,921671,view,148770,,2015-05-07 17:08:19.171
1431059690107,1135146,view,175024,,2015-05-08 04:34:50.107
1431063598748,393830,view,256852,,2015-05-08 05:39:58.748
1431064026539,388076,view,248418,,2015-05-08 05:47:06.539
1431060246913,925093,view,286177,,2015-05-08 04:44:06.913
1431045222082,691219,view,232509,,2015-05-08 00:33:42.082
1431047442053,349159,view,102306,,2015-05-08 01:10:42.053
1431023038957,269309,view,303776,,2015-05-07 18:23:58.957
1431021769229,840483,view,210373,,2015-05-07 18:02:49.229
1431023014340,169573,view,354369,,2015-05-07 18:23:34.340
1430983824175,197845,view,63750,,2015-05-07 07:30:24.175
1431004051407,620631,view,314801,,2015-05-07 13:07:31.407
1430983691081,197845,view,24917,,2015-05-07 07:28:11.081
1431002598202,911172,view,21853,,2015-05-07 12:43:18.202
1431011986229,1214064,view,370758,,2015-05-07 15:19:46.229
1431016637341,485612,view,113233,,2015-05-07 16:37:17.341
1431029928839,828283,addtocart,234857,,2015-05-07 20:18:48.839
1431039000203,595339,view,387549,,2015-05-07 22:50:00.203
1431042872027,595339,view,268349,,2015-05-07 23:54:32.027
1431039353290,754532,view,381914,,2015-05-07 22:55:53.290
1431040577722,595339,view,329575,,2015-05-07 23:16:17.722
1431053080224,200699,view,100735,,2015-05-08 02:44:40.224
1431137068821,1018116,view,145640,,2015-05-09 02:04:28.821
1431064867421,178963,view,201742,,2015-05-08 06:01:07.421
1431151009558,974025,view,221124,,2015-05-09 05:56:49.558
1431132173638,523016,view,52855,,2015-05-09 00:42:53.638
1431132786284,374901,view,198792,,2015-05-09 00:53:06.284
1431100926612,1161647,view,246439,,2015-05-08 16:02:06.612
1431103823106,433506,view,216592,,2015-05-08 16:50:23.106
1431113724773,1029006,view,325524,,2015-05-08 19:35:24.773
1431115484390,1208421,view,251970,,2015-05-08 20:04:44.390
1431105306804,105246,view,140411,,2015-05-08 17:15:06.804
1431111527013,1029006,view,325524,,2015-05-08 18:58:47.013
1431132545228,523016,view,52855,,2015-05-09 00:49:05.228
1431131983261,523016,view,52855,,2015-05-09 00:39:43.261
1431131280088,523016,view,29057,,2015-05-09 00:28:00.088
1431065875648,291122,view,206100,,2015-05-08 06:17:55.648
1431128540788,486818,view,434314,,2015-05-08 23:42:20.788
1431118833325,542231,view,103584,,2015-05-08 21:00:33.325
1431136878199,1018116,view,286578,,2015-05-09 02:01:18.199
1431103674407,433506,view,39675,,2015-05-08 16:47:54.407
1431100100747,17756,view,173467,,2015-05-08 15:48:20.747
1431118031228,1170068,view,347268,,2015-05-08 20:47:11.228
1431137123728,1018116,view,179744,,2015-05-09 02:05:23.728
1431067026022,1095623,view,177400,,2015-05-08 06:37:06.022
1431067893464,1277077,view,448935,,2015-05-08 06:51:33.464
1431107799341,840483,view,210373,,2015-05-08 17:56:39.341
1431132368798,523016,view,29057,,2015-05-09 00:46:08.798
1431130418653,595339,view,447661,,2015-05-09 00:13:38.653
1431132251439,523016,view,320396,,2015-05-09 00:44:11.439
1431102206639,542231,view,327182,,2015-05-08 16:23:26.639
1431126095108,1182645,view,94230,,2015-05-08 23:01:35.108
1431128859563,371689,view,415882,,2015-05-08 23:47:39.563
1431123191093,381481,view,239803,,2015-05-08 22:13:11.093
1431103926817,433506,view,216592,,2015-05-08 16:52:06.817
1431106704621,222053,view,239305,,2015-05-08 17:38:24.621
1431137182840,130453,view,372556,,2015-05-09 02:06:22.840
1431137392982,1018116,view,194831,,2015-05-09 02:09:52.982
1431138482005,448648,view,160913,,2015-05-09 02:28:02.005
1431097064443,542231,view,362947,,2015-05-08 14:57:44.443
1431146588036,530278,view,349809,,2015-05-09 04:43:08.036
1431132504548,523016,view,115913,,2015-05-09 00:48:24.548
1431130849443,86203,view,370653,,2015-05-09 00:20:49.443
1431116686583,754532,view,381914,,2015-05-08 20:24:46.583
1431129041224,371689,view,130121,,2015-05-08 23:50:41.224
1431125236642,1154305,view,445749,,2015-05-08 22:47:16.642
1431095335536,1008318,view,245098,,2015-05-08 14:28:55.536
1431098349205,172874,view,239245,,2015-05-08 15:19:09.205
1431097014741,542231,view,437329,,2015-05-08 14:56:54.741
